,Unnamed: 0,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
1499,"('AS14.27', datetime.date(2014, 3, 29))",0.0,0.0,0.0,0.0,0.0,81.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,"('AS14.27', datetime.date(2014, 3, 30))",0.0,0.0,0.0,0.0,0.0,86.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,"('AS14.27', datetime.date(2014, 3, 31))",0.0,0.0,0.0,0.0,0.0,87.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,"('AS14.27', datetime.date(2014, 2, 22))",0.0,0.0,0.0,0.0,0.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,"('AS14.27', datetime.date(2014, 2, 26))",0.0,0.0,0.0,0.0,0.0,29.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,"('AS14.27', datetime.date(2014, 3, 13))",0.0,0.0,0.0,0.0,0.0,58.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,"('AS14.27', datetime.date(2014, 3, 25))",0.0,0.0,0.0,0.0,0.0,75.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,"('AS14.27', datetime.date(2014, 4, 1))",0.0,0.0,0.0,0.0,0.0,87.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,"('AS14.28', datetime.date(2014, 3, 31))",13.0,0.0,0.0,0.144906999779881,1870.4369995594016,35.0,5.0,818.3879999999998,93.215,181.001,159.497,0.0,0.0,40.548,691.1659999999999,0.0,0.0,6.177,0.0
1508,"('AS14.28', datetime.date(2014, 4, 1))",43.0,,,3.183546518182745,10470.180998802183,37.0,5.0,4572.198999999999,3121.134,192.342,232.15,456.729,0.0,150.93099999999998,2806.2210000000005,350.225,0.0,6.177,0.0
1509,"('AS14.28', datetime.date(2014, 4, 2))",77.0,,,4.220722769222197,22357.550999641426,39.0,5.0,6890.884000000005,5845.196000000004,1076.515,506.649,520.286,0.0,255.868,6427.9090000000015,510.359,0.0,586.9250000000001,45.055
1510,"('AS14.28', datetime.date(2014, 4, 3))",117.0,,,7.847436002012481,31522.952001094825,39.0,5.0,13565.004000000012,8721.397000000008,2080.162,544.471,520.286,0.0,339.28399999999993,8768.696,663.8239999999998,0.0,586.9250000000001,132.74
1511,"('AS14.28', datetime.date(2014, 4, 4))",140.0,,,10.84517870017688,45283.3180024624,42.0,5.0,17039.376000000007,14397.06800000001,2575.83,578.5950000000001,714.4699999999999,0.0,445.62799999999993,11509.507,900.1169999999997,11.044,750.8489999999998,190.27
1512,"('AS14.28', datetime.date(2014, 4, 5))",178.0,,,11.513813677911935,53213.77500057221,42.0,5.0,19114.135000000013,15870.600000000008,2990.2160000000003,578.5950000000001,1019.3,0.0,534.597,13654.110999999995,900.1169999999997,19.399,1295.9889999999991,195.32
1513,"('AS14.28', datetime.date(2014, 4, 6))",214.0,,,11.80788655905378,59155.7380001545,42.0,5.0,20000.63300000001,16901.741000000005,3324.3640000000005,578.5950000000001,1019.3,0.0,585.0919999999999,16449.603,900.1169999999997,40.487,1295.9889999999991,195.32
1514,"('AS14.28', datetime.date(2014, 4, 7))",254.0,,,14.487894054975976,70620.16800141335,42.0,5.0,31171.83400000003,19631.049000000006,4406.311,602.2330000000002,1189.9009999999998,0.0,650.0939999999998,20083.818000000003,1205.2529999999997,40.487,1295.9889999999991,295.461
1515,"('AS14.28', datetime.date(2014, 4, 8))",293.0,,,16.860304128965595,77986.55300450325,42.0,5.0,36915.07300000001,22832.347999999994,4406.311,602.2330000000002,1264.33,0.0,707.4839999999998,22059.83,1326.2019999999998,59.59,1295.9889999999991,349.516
1516,"('AS14.28', datetime.date(2014, 4, 9))",307.0,,,22.22493528197276,90238.27900314333,42.0,6.0,39571.40399999992,24980.092,4637.059,695.6070000000002,1268.351,0.0,921.6569999999996,23727.399,1326.2019999999998,59.59,1302.0899999999992,349.516
1517,"('AS14.28', datetime.date(2014, 4, 10))",335.0,,,27.37344911380374,98412.33400154114,42.0,6.0,43340.91499999988,27579.099999999995,5538.644,734.1650000000002,1376.427,0.0,990.5729999999996,25207.017000000003,2018.615,59.59,1305.1019999999992,349.516
1518,"('AS14.28', datetime.date(2014, 4, 11))",372.0,,,34.37129132213631,123703.08100032806,52.0,14.0,47022.82599999977,32970.65400000001,5675.28,864.3770000000003,1376.427,0.0,1112.8319999999997,26809.862000000005,3459.812000000001,59.59,1318.0259999999992,359.61999999999995
1519,"('AS14.28', datetime.date(2014, 4, 12))",411.0,,,35.263912665728924,135186.45300126076,52.0,14.0,50023.86999999967,36070.13500000001,6146.284000000001,910.8960000000002,2362.573000000001,0.0,1185.8639999999996,30116.86400000001,3459.812000000001,109.977,2278.4629999999997,401.891
1520,"('AS14.28', datetime.date(2014, 4, 13))",447.0,,,36.28211212321497,144945.1090028286,54.0,14.0,51831.74599999965,39853.73099999997,6404.555,910.8960000000002,2741.123000000001,0.0,1235.7519999999995,32615.221000000016,3459.812000000001,140.031,2431.9919999999997,508.75
1521,"('AS14.28', datetime.date(2014, 4, 14))",481.0,,,38.82898252172188,155826.76000452042,54.0,15.0,57071.86799999959,44947.04299999994,6442.752,956.317,2835.233000000001,0.0,1294.39,34533.56000000001,3467.082000000001,140.031,2759.851000000001,575.0079999999999
1522,"('AS14.28', datetime.date(2014, 4, 15))",515.0,,,41.64318832089213,165675.3650047779,54.0,15.0,60468.65499999959,48049.2319999999,6442.752,1109.62,3778.6170000000016,0.0,1398.704,37689.85199999999,3467.082000000001,140.031,2761.948000000001,618.8319999999999
1523,"('AS14.28', datetime.date(2014, 4, 16))",546.0,,,42.50460415637388,175841.60400390625,54.0,15.0,64199.8069999996,51262.3649999999,7898.172,1186.1159999999998,3782.6700000000014,0.0,1453.9219999999998,41272.376,3467.082000000001,140.031,2761.948000000001,698.0679999999999
1524,"('AS14.28', datetime.date(2014, 4, 17))",585.0,,,45.09510212248517,185332.498003006,56.0,15.0,66533.37799999957,53374.71899999992,8587.932,1217.3579999999995,3941.5010000000016,0.0,1516.9299999999996,44570.942,3467.082000000001,161.663,2761.948000000001,698.0679999999999
1525,"('AS14.28', datetime.date(2014, 4, 18))",614.0,,,45.92912803650457,195831.2060008049,56.0,15.0,69067.40199999948,55784.97199999992,8821.739,1421.8,4916.212000000001,0.0,1568.4159999999997,46163.831000000006,3610.398000000001,170.698,4066.062,769.2459999999999
1526,"('AS14.28', datetime.date(2014, 4, 19))",641.0,,,46.42221078241083,202066.4190003872,57.0,15.0,70043.45699999943,56601.51899999991,9105.783,1446.3369999999998,4916.212000000001,0.0,1617.1669999999997,48183.7,3812.819000000001,188.778,5228.144000000004,791.434
1527,"('AS14.28', datetime.date(2014, 4, 20))",680.0,,,47.17302215992449,207596.78600144383,57.0,15.0,70865.20399999939,56773.62299999991,9384.748,1446.3369999999998,5127.612000000001,0.0,1663.6539999999998,50168.99,3812.819000000001,188.778,6010.014000000005,791.434
1528,"('AS14.28', datetime.date(2014, 4, 21))",720.0,,,48.98878223583527,212428.4320020676,57.0,15.0,71932.42699999946,57939.1039999999,9442.139,1446.3369999999998,5195.051000000001,0.0,1710.0859999999998,51531.63600000001,3984.4020000000014,232.355,6266.502000000005,830.444
1529,"('AS14.28', datetime.date(2014, 4, 22))",749.0,,,52.60559903049016,228141.48300099373,57.0,15.0,79924.86999999928,60704.3259999999,11022.932,1446.3369999999998,5242.358000000001,0.0,1756.5649999999996,53798.98299999999,4170.212000000002,232.355,6286.839000000005,875.1999999999999
1530,"('AS14.28', datetime.date(2014, 4, 23))",784.0,,,54.79324065824497,237452.34000086784,57.0,16.0,84516.06499999927,63753.90799999989,11165.069,1494.118,5335.893000000001,0.0,1806.569,56183.58199999999,4339.357000000003,248.45200000000003,6286.839000000005,928.64
1531,"('AS14.28', datetime.date(2014, 4, 24))",824.0,,,56.69934915628962,248762.23600173,57.0,16.0,87604.91499999922,67333.11399999988,11582.645000000002,1494.118,5418.557000000002,0.0,1859.065,59084.37799999998,4339.357000000003,248.45200000000003,8086.957000000009,1059.205
1532,"('AS14.28', datetime.date(2014, 4, 25))",859.0,,,59.82858813714421,253186.29100131989,57.0,16.0,90690.30599999915,68197.10299999989,11616.891,1516.278,5455.800000000002,0.0,1917.309,60750.699999999975,4428.904000000004,248.45200000000003,8096.99000000001,1121.915
1533,"('AS14.28', datetime.date(2014, 4, 26))",875.0,,,60.62083701935792,257300.74000120163,57.0,16.0,91469.6409999992,68756.08299999985,11694.798000000004,1540.5200000000002,5515.233000000002,23.264,1973.4010000000003,62584.37899999996,4558.084000000004,288.69100000000003,8096.99000000001,1226.4719999999998
1534,"('AS14.28', datetime.date(2014, 4, 27))",904.0,,,61.8431030242953,271295.1600010395,57.0,16.0,92435.93899999926,70338.46899999982,12253.749000000002,1567.9320000000002,5566.565000000002,23.264,2029.7690000000005,64269.79699999996,4740.209000000004,312.91600000000005,8333.86800000001,1396.8439999999998
1535,"('AS14.28', datetime.date(2014, 4, 28))",919.0,,,62.951383752640375,273864.6680009365,57.0,16.0,94077.62999999923,71015.05699999983,12328.748,1567.9320000000002,5566.565000000002,23.264,2702.8190000000004,64560.63799999996,4822.174000000004,312.91600000000005,8340.89000000001,1396.8439999999998
1536,"('AS14.28', datetime.date(2014, 4, 29))",954.0,,,62.951383752640375,273864.6680009365,57.0,16.0,94087.10999999926,71039.10299999983,12328.748,1567.9320000000002,5566.565000000002,23.264,2702.8190000000004,64560.63799999996,4822.174000000004,312.91600000000005,8340.89000000001,1396.8439999999998
1537,"('AS14.28', datetime.date(2014, 4, 30))",985.0,,,63.16557154640195,275234.8660006523,57.0,16.0,94299.56499999927,71419.91199999981,12328.748,1567.9320000000002,5566.565000000002,23.264,2726.4690000000005,65352.71399999996,4822.174000000004,372.15400000000005,8352.95500000001,1396.8439999999998
1538,"('AS14.28', datetime.date(2014, 5, 1))",1017.0,,,64.54535383174904,283689.2889995575,57.0,17.0,100714.09599999928,73444.0399999998,12783.853000000005,1657.0850000000005,6188.556000000002,23.264,2979.2,67702.75199999993,4905.087000000003,409.984,8352.95500000001,1437.0859999999998
1539,"('AS14.28', datetime.date(2014, 5, 2))",1051.0,,,66.51968104864515,292504.3890001774,58.0,17.0,104624.72199999928,76063.49099999978,12892.855,1662.1080000000004,6391.505000000003,23.264,3197.6509999999994,70519.45099999993,4935.253000000003,494.085,8378.734000000011,1437.0859999999998
1540,"('AS14.28', datetime.date(2014, 5, 3))",1088.0,,,67.82045100255921,300482.92500019073,60.0,17.0,107926.3799999993,78483.68299999971,13037.592000000002,1674.1430000000005,6857.866000000003,23.264,3251.305999999999,72424.27999999996,4935.253000000003,540.7570000000001,8596.715000000013,1481.0159999999998
1541,"('AS14.28', datetime.date(2014, 5, 4))",1122.0,,,68.52170943585897,308897.0539991856,60.0,17.0,110289.03799999924,79754.67599999973,13565.068,1674.1430000000005,7229.207000000002,23.264,3419.23,73965.81499999997,5054.018000000003,540.7570000000001,9644.641000000016,1511.1
1542,"('AS14.28', datetime.date(2014, 5, 5))",1150.0,,,70.05691899242964,315114.22499871254,60.0,17.0,111592.6149999992,81071.84699999972,13773.704000000002,1682.1760000000002,7535.903000000002,23.264,3950.741999999999,75620.973,5101.775000000002,624.3380000000001,10098.677000000016,1564.57
1543,"('AS14.28', datetime.date(2014, 5, 7))",1188.0,,,72.45841552511885,328763.4279978276,62.0,17.0,120251.00899999918,84855.4869999997,14044.292,1723.002,7966.886000000002,23.264,4065.003999999999,79573.13900000002,5290.6060000000025,690.1250000000001,10164.897000000015,1605.467
1544,"('AS14.28', datetime.date(2014, 5, 8))",1201.0,,,72.95917971606251,331433.01099824905,62.0,17.0,122847.1059999992,86030.44899999969,14044.292,1723.002,8115.753000000002,23.264,4091.131999999999,80813.72600000004,5290.6060000000025,690.1250000000001,10164.897000000015,1605.467
1545,"('AS14.28', datetime.date(2014, 5, 6))",1150.0,,,71.787210936916,321869.07599782944,61.0,17.0,117707.41699999927,83324.99199999974,13976.499,1695.525,7556.906000000002,23.264,3957.069999999999,77400.90000000001,5130.210000000003,656.4490000000001,10164.897000000015,1596.281
1546,"('AS14.28', datetime.date(2014, 2, 17))",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,"('AS14.28', datetime.date(2014, 2, 19))",0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,"('AS14.28', datetime.date(2014, 2, 22))",0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,"('AS14.28', datetime.date(2014, 2, 25))",0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,"('AS14.28', datetime.date(2014, 2, 28))",0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,"('AS14.28', datetime.date(2014, 3, 5))",0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,"('AS14.28', datetime.date(2014, 3, 6))",0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,"('AS14.28', datetime.date(2014, 3, 7))",0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,"('AS14.28', datetime.date(2014, 3, 15))",0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,"('AS14.28', datetime.date(2014, 3, 17))",0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,"('AS14.28', datetime.date(2014, 3, 18))",0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,"('AS14.28', datetime.date(2014, 3, 19))",0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,"('AS14.28', datetime.date(2014, 3, 20))",0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,"('AS14.28', datetime.date(2014, 3, 21))",0.0,0.0,0.0,0.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,"('AS14.28', datetime.date(2014, 3, 24))",0.0,0.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,"('AS14.28', datetime.date(2014, 3, 26))",0.0,0.0,0.0,0.0,0.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,"('AS14.28', datetime.date(2014, 3, 27))",0.0,0.0,0.0,0.0,0.0,33.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,"('AS14.28', datetime.date(2014, 3, 28))",0.0,0.0,0.0,0.0,0.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,"('AS14.28', datetime.date(2014, 3, 4))",0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,"('AS14.29', datetime.date(2014, 4, 2))",34.0,1.0,6.0,1.9965571782676188,2727.8409993648543,40.0,75.0,222.425,922.3450000000004,7.023,0.0,0.0,375.1029999999998,170.44899999999998,2182.87,0.0,0.0,14.126,0.0
1566,"('AS14.29', datetime.date(2014, 4, 3))",63.0,-3.0,7.0,5.393001335867964,6667.172999620439,40.0,75.0,355.439,2791.866,7.023,0.0,0.0,1672.935999999999,308.339,3674.855,90.717,0.0,14.126,0.0
1567,"('AS14.29', datetime.date(2014, 4, 4))",95.0,-8.0,10.0,5.756032348761388,10634.248998403553,41.0,75.0,368.961,3618.572,179.089,0.0,0.0,1801.0199999999984,377.779,5659.115,868.617,0.0,14.126,0.0
1568,"('AS14.29', datetime.date(2014, 4, 5))",136.0,-4.0,14.0,9.35320394776147,17440.326998710632,41.0,77.0,520.8649999999998,6076.161000000002,179.089,0.0,0.0,2656.2319999999995,465.434,8422.247999999998,1185.611,0.0,14.126,0.0
1569,"('AS14.29', datetime.date(2014, 4, 6))",167.0,-4.0,18.0,11.072734123686102,26972.22999835014,41.0,83.0,762.7989999999998,8218.126000000004,179.089,0.0,0.0,3002.5510000000013,680.738,15545.911999999991,1185.611,0.0,29.184000000000005,0.0
1570,"('AS14.29', datetime.date(2014, 4, 7))",203.0,-7.0,19.0,14.590101070464812,38164.15599894523,41.0,83.0,1029.4379999999996,10708.239,226.231,0.0,0.0,3799.515000000001,915.718,22872.83699999998,1185.611,0.0,29.184000000000005,0.0
1571,"('AS14.29', datetime.date(2014, 4, 8))",242.0,-11.0,24.0,17.89171059381968,53037.45999932288,41.0,87.0,2240.171,15244.016,923.031,0.0,0.0,5232.386000000003,988.21,29723.37199999997,1368.6000000000004,0.0,29.184000000000005,0.0
1572,"('AS14.29', datetime.date(2014, 4, 9))",280.0,-9.0,26.0,19.4649967339091,58654.83599996566,41.0,87.0,2475.0260000000003,18395.931,923.031,0.0,0.0,5831.715000000002,1049.8180000000002,32917.69099999997,1368.6000000000004,0.0,31.199000000000005,0.0
1573,"('AS14.29', datetime.date(2014, 4, 10))",323.0,-7.0,33.0,22.482585090401287,65965.35699748991,42.0,90.0,2892.9480000000003,20374.790000000008,972.232,0.0,0.0,6502.830000000004,1763.097,36397.63499999999,1368.6000000000004,0.0,31.199000000000005,0.0
1574,"('AS14.29', datetime.date(2014, 4, 11))",359.0,-6.0,36.0,22.93806272435325,72852.4889974594,42.0,90.0,2919.047,22884.249000000003,1072.4699999999998,27.183,0.0,7490.935000000005,1819.386,39570.65499999997,1368.6000000000004,0.0,35.24000000000001,0.0
1575,"('AS14.29', datetime.date(2014, 4, 12))",392.0,-2.0,39.0,25.709341703767542,75518.14899659155,42.0,91.0,3002.0789999999997,24721.782,1169.256,27.183,0.0,7782.960000000006,1885.879,39720.63499999997,1506.8670000000004,0.0,35.24000000000001,0.0
1576,"('AS14.29', datetime.date(2014, 4, 13))",433.0,-2.0,42.0,27.509200533024117,86693.67299509047,42.0,91.0,3384.225999999999,27168.119,1169.256,27.183,0.0,8342.282000000001,1950.446,43575.73299999999,1684.6890000000003,0.0,35.24000000000001,0.0
1577,"('AS14.29', datetime.date(2014, 4, 14))",473.0,-6.0,47.0,30.89699303682576,94536.47899627684,42.0,91.0,3731.171999999999,29201.219,1260.725,27.183,0.0,9119.414,2127.0060000000003,48876.44899999999,1684.6890000000003,0.0,35.24000000000001,0.0
1578,"('AS14.29', datetime.date(2014, 4, 15))",506.0,-8.0,51.0,34.25250688652028,103742.36999249455,42.0,92.0,3840.334999999998,33531.44299999998,1303.8849999999998,27.183,0.0,9937.555000000006,2203.4320000000007,52779.52400000001,1684.6890000000003,0.0,35.24000000000001,0.0
1579,"('AS14.29', datetime.date(2014, 4, 16))",545.0,-8.0,56.0,35.01785653244541,115654.09399175642,43.0,97.0,4176.896999999999,36644.09799999996,3466.847999999999,28.187,0.0,10570.457000000002,2333.358,57948.622,2095.4200000000005,0.0,35.24000000000001,0.0
1580,"('AS14.29', datetime.date(2014, 4, 17))",583.0,-4.0,60.0,37.42511804322032,121979.11499190328,45.0,101.0,4376.621999999999,45496.64199999996,3489.157999999999,28.187,0.0,11396.31500000001,2397.6470000000004,60603.587,2164.8340000000003,0.0,38.25800000000002,0.0
1581,"('AS14.29', datetime.date(2014, 4, 18))",615.0,-5.0,61.0,40.98507196326037,130984.3559923172,46.0,102.0,4907.758999999997,48342.199999999946,3977.049999999999,28.187,0.0,12791.088000000003,2500.165000000001,65237.56900000002,2229.7360000000003,0.0,42.28900000000002,0.0
1582,"('AS14.29', datetime.date(2014, 4, 19))",650.0,-8.0,62.0,42.68507196326036,138490.3919918537,47.0,105.0,5267.431999999995,50492.96499999994,3977.049999999999,28.187,0.0,46074.10900000001,2594.589000000001,69532.21900000003,2260.0160000000005,0.0,42.28900000000002,0.0
1583,"('AS14.29', datetime.date(2014, 4, 20))",680.0,-10.0,65.0,42.88708345751322,141575.1029920578,47.0,105.0,5338.742999999994,51507.80099999995,3977.049999999999,28.187,0.0,46286.11799999997,2683.0540000000005,71140.349,2260.0160000000005,0.0,42.28900000000002,0.0
1584,"('AS14.29', datetime.date(2014, 4, 21))",716.0,-10.0,67.0,45.54541679084656,145322.12199234962,47.0,105.0,5372.767999999996,52742.39399999993,3977.049999999999,28.187,0.0,46614.12299999998,2870.0730000000003,73192.50499999996,2260.0160000000005,0.0,42.28900000000002,0.0
1585,"('AS14.29', datetime.date(2014, 4, 22))",748.0,-11.0,67.0,49.54060134973621,158269.9229915142,50.0,116.0,7039.941999999995,57600.6459999999,4133.939999999999,28.187,0.0,48356.68399999993,2917.6110000000003,77114.48199999999,2936.112,0.0,50.376000000000026,0.0
1586,"('AS14.29', datetime.date(2014, 4, 23))",786.0,-8.0,70.0,51.81607309137183,170292.90299272537,54.0,117.0,7404.547999999994,60934.09099999991,4531.693999999999,28.187,0.0,49956.88399999994,2955.813,81197.17999999998,3355.2650000000003,0.0,77.43800000000003,0.0
1587,"('AS14.29', datetime.date(2014, 4, 24))",825.0,-7.0,75.0,56.294788723229736,179893.40899538994,54.0,120.0,7822.129999999993,64652.99999999992,5620.662999999999,28.187,0.0,51019.95599999993,3004.03,84367.22499999998,3909.708,0.0,77.43800000000003,0.0
1588,"('AS14.29', datetime.date(2014, 4, 25))",855.0,-7.0,78.0,59.101625299831866,183813.2229962349,54.0,121.0,8387.203999999992,67021.22099999987,5620.662999999999,28.187,0.0,51680.7629999999,3050.385,84496.62899999999,4131.143,0.0,80.49800000000003,0.0
1589,"('AS14.29', datetime.date(2014, 4, 26))",879.0,-7.0,78.0,65.56566752413099,194292.55099892616,56.0,125.0,8948.087999999996,70465.10899999982,5620.662999999999,28.187,0.0,52715.03199999988,3205.873000000001,89705.93000000008,4178.325,0.0,80.49800000000003,0.0
1590,"('AS14.29', datetime.date(2014, 4, 27))",905.0,-10.0,78.0,66.64316188240274,201370.94099903107,56.0,125.0,10252.423,71356.05599999978,5938.564999999999,28.187,0.0,53232.12499999988,3259.126000000001,94661.85700000008,4178.325,0.0,80.49800000000003,0.0
1591,"('AS14.29', datetime.date(2014, 4, 28))",940.0,-12.0,80.0,68.53417365234881,208866.80400013924,56.0,125.0,10858.586999999996,73220.25199999976,7466.785999999999,28.187,0.0,53915.6969999999,3312.423000000001,97186.61200000008,4636.017999999999,0.0,80.49800000000003,0.0
1592,"('AS14.29', datetime.date(2014, 4, 29))",978.0,-10.0,84.0,73.53873497314956,220781.58899784088,56.0,126.0,12771.142999999998,76338.32499999976,9587.749,96.519,0.0,55526.59399999992,3360.748000000001,100285.65300000008,4671.607999999999,0.0,80.49800000000003,0.0
1593,"('AS14.29', datetime.date(2014, 4, 30))",1017.0,-12.0,85.0,75.72789339283527,229967.3219978809,57.0,128.0,13869.313000000004,79709.59699999979,9769.22,96.519,0.0,56216.88899999993,3422.053000000001,104424.6400000001,4722.168,0.0,80.49800000000003,0.0
1594,"('AS14.29', datetime.date(2014, 5, 1))",1055.0,-12.0,87.0,78.89191644203397,236077.4339966774,57.0,128.0,14205.08400000001,83905.24699999984,9769.22,96.519,0.0,58420.02699999993,3457.203000000001,105513.30100000006,4722.168,0.0,80.49800000000003,0.0
1595,"('AS14.29', datetime.date(2014, 5, 3))",1063.0,-11.0,88.0,93.59304596067976,241224.8069972992,57.0,137.0,16856.395,84839.9759999998,9803.537,96.519,0.0,65118.61099999992,3471.255000000001,105935.89000000009,4880.165999999999,0.0,82.79700000000004,0.0
1596,"('AS14.29', datetime.date(2014, 5, 4))",1079.0,-13.0,90.0,101.79865893194116,244372.6209974289,58.0,144.0,17222.89400000001,86099.76099999977,9803.537,96.519,0.0,71034.71499999987,3498.417000000001,106838.10100000008,4880.165999999999,0.0,82.79700000000004,0.0
1597,"('AS14.29', datetime.date(2014, 5, 5))",1101.0,-14.0,92.0,106.93324704304308,249911.25999760628,67.0,161.0,18133.196000000036,87775.31999999972,9803.537,96.519,0.0,71703.36299999985,3540.516000000001,108902.36000000007,5212.842999999999,0.0,82.79700000000004,0.0
1598,"('AS14.29', datetime.date(2014, 5, 7))",1140.0,-15.0,96.0,109.82925302457876,266757.3579978943,67.0,161.0,18300.69100000002,90211.54199999972,9803.537,96.519,0.0,73730.16999999977,4537.55,113619.64399999996,5212.842999999999,0.0,82.79700000000004,0.0
1599,"('AS14.29', datetime.date(2014, 5, 8))",1179.0,-13.0,101.0,112.65389227677107,276041.0390012264,68.0,163.0,18478.418000000027,94777.8029999998,9816.662,96.519,0.0,75682.80799999971,4571.514999999999,116765.59899999989,5212.842999999999,0.0,82.79700000000004,0.0
1600,"('AS14.29', datetime.date(2014, 5, 9))",1216.0,-15.0,104.0,114.05237010180396,288436.8680026531,69.0,163.0,18903.05100000003,100005.2629999998,11098.374,161.852,0.0,76006.1329999997,5563.571999999998,120844.63099999983,5212.842999999999,0.0,82.79700000000004,0.0
1601,"('AS14.29', datetime.date(2014, 5, 10))",1251.0,-16.0,106.0,116.98851609844256,304458.9070019722,70.0,164.0,19252.27200000004,107027.27999999988,11126.531,161.852,0.0,77346.65699999958,5773.0369999999975,128006.72099999984,5212.842999999999,0.0,85.89100000000005,0.0
1602,"('AS14.29', datetime.date(2014, 5, 11))",1286.0,-20.0,108.0,117.35271895273463,313463.7390022278,70.0,164.0,19416.639000000047,109757.99099999988,11126.531,161.852,0.0,77868.68299999952,5835.361999999997,133477.15599999978,5266.486999999999,0.0,85.89100000000005,0.0
1603,"('AS14.29', datetime.date(2014, 5, 12))",1324.0,-21.0,112.0,120.79161094038332,327111.7700026036,70.0,170.0,20189.55500000007,115992.91999999988,11984.370999999994,161.852,0.0,78877.9539999994,5879.620999999997,138838.6209999998,5287.772999999999,0.0,85.89100000000005,0.0
1604,"('AS14.29', datetime.date(2014, 5, 13))",1365.0,-18.0,116.0,123.55755152714434,340195.6940026283,72.0,176.0,20566.26200000007,122264.8719999999,12037.617999999997,161.852,0.0,79721.76199999925,6391.388999999997,145971.2169999999,5287.772999999999,0.0,114.11100000000005,0.0
