date,id,batch,mood,mood_count,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
18/04/2014,AS14.17,0,7,3,1,1,0.18855452,3577.132,1,0,147.635,1356.686,2022.897,0,0,0,33.187,53.717,0,0,5.019,0
19/04/2014,AS14.17,0,7,5,1,1,0.167239335,1341.796001,0,0,52.388,979.826,0,0,0,0,43.589,265.539,0,0,0,0
20/04/2014,AS14.17,0,7.2,5,0.4,1,0.12116526,7632.278821,0,0,415.239,3841.098,2299.942,0,0,256.297,43.058,2371.312,783.464,0,0,0
21/04/2014,AS14.17,0,7.4,5,0.4,1,0.088196395,2261.773,1,0,126.5,3363.066,350.995,0,0,0,61.703,389.949,19.146,0,3.01,0
22/04/2014,AS14.17,0,6.6,5,0.6,1,0.050621499,8438.167001,0,2,384.681,4934.477,2027.876,0,0,0,46.482,1561.552,72.052,0,0,0
23/04/2014,AS14.17,0,7.25,4,1,1,0.071835913,9992.209001,1,0,681.899,3622.032,2265.855,0,0,31.128,45.771,1197.938,467.853,0,0,0
24/04/2014,AS14.17,0,7.2,5,1,1,0.109817762,5766.924822,1,0,742.5749282,2041.489,1305.854,0,2562.907,0,40.536,2004.768,289.234,0,0,0
25/04/2014,AS14.17,0,7.2,5,0.4,1,0.20366098,3992.067999,4,1,845.952,1889.967946,1495.172,0,0,352.317,121.057,333.256,1115.524,0,8.035,0
26/04/2014,AS14.17,0,8,4,1,1,0.186837621,1809.505998,0,1,716.086,2689.61,0,0,0,0,55.558,124.621,0,0,0,0
27/04/2014,AS14.17,0,7.2,5,1,1,0.108814824,4989.778,0,2,870.9829282,3288.912,864.042,0,0,0,34.075,2141.022,27.316,0,0,0
28/04/2014,AS14.17,0,6.75,4,0.75,0.333333333,0.097387454,5219.577999,0,0,333.772,2307.996,1345.784,0,0,259.152,44.739,769.875,825.582,0,3.079,0
29/04/2014,AS14.17,0,7,5,0.8,1,0.110430618,5399.912998,0,0,459.558,2078.111,1608.309,0,0,0,35.562,1062.885,1709.094,0,0,0
30/04/2014,AS14.17,0,7,2,1,1,0.124633169,3284.854,0,0,239.5749282,3288.854,109.149,60.552,0,0,44.38,759.032,391.944,0,34.883,0
01/05/2014,AS14.17,0,8,1,1,1,0.082346525,2553.317821,0,1,270.614,920.841,13.036,0,5364.334,0,8.034,78.019,0,0,15.057,0
02/05/2014,AS14.17,0,7,2,1,1,0.258464889,2847.155001,1,0,1275.329928,1199.825,0,0,0,0,22.708,714.733,917.305,0,0,0
03/05/2014,AS14.17,0,7.25,4,-1,1,0.336338581,3205.658,7,3,633.394,1066.229,161.651,0,0,0,44.149,1463.175,135.2204314,0,9.029,0
04/05/2014,AS14.17,0,7,0,0,0,0.014882726,1188.826822,0,0,316.415,1980.618,0,0,0,0,26.455,188.853,0,0,0,0
05/05/2014,AS14.17,0,7.5,2,1,1,0.120825197,2093.750999,0,0,85.5,921.79,20.078,0,0,0,22.224,767.06,228.559,0,47.956,0
22/03/2014,AS14.19,0,6.6,5,-1.4,0.4,0.086579269,4756.049001,7,0,3243.811,1842.908,0,0,0,0,480.03,71.613,0,0,0,0
23/03/2014,AS14.19,0,7,5,-0.8,0.8,0.029460439,996.3209987,4,0,572.459,252.169,0,0,0,0,104.042,67.619,0,0,0,0
24/03/2014,AS14.19,0,6,5,-0.4,0.4,0.113889446,2143.299001,5,0,384.557,3434.444,26.125,0,0,0,53.411,0,0,0,0,0
25/03/2014,AS14.19,0,5.5,4,-1.25,0.25,0.113251607,4789.015999,12,0,1052.341,3930.737,0,0,0,0,54.303,0,0,0,0,0
26/03/2014,AS14.19,0,6,5,-0.6,0.4,0.108914826,4413.398,6,0,911.113,3308.547,0,0,0,0,49.532,139.746,0,2.006,0,0
27/03/2014,AS14.19,0,6.6,5,0,0.6,0.132204608,3595.464998,7,1,880.167,2165.117,242.518,0,0,0,47.601,190.399,0,66.857,0,0
28/03/2014,AS14.19,0,6.6,5,-0.6,1.2,0.148872265,2731.158999,8,1,851.371,1221.546,562.849,0,0,0,63.667,26.28,0,4.047,0,0
29/03/2014,AS14.19,0,7.4,5,0.2,1.2,0.13795426,1752.947,10,2,608.323,962.6,85.276,0,0,0,95.584,0,0,0,0,0
30/03/2014,AS14.19,0,7,5,-0.4,0.8,0.06452367,1024.717,5,0,349.2839282,690.436,0,0,0,0,50.268,0,0,0,0,0
31/03/2014,AS14.19,0,7.2,5,-0.4,1,0.130121,4130.272821,6,1,857.534,5208.941,0,0,0,0,44.667,0,238.217,0,0,0
01/04/2014,AS14.19,0,6.4,5,0,0.2,0.133466829,3570.471001,1,0,591.501,4749.215,0,0,0,0,49.427,0,0,8.822,0,0
02/04/2014,AS14.19,0,7.6,5,-0.2,1,0.077163555,1855.275,3,0,585.067,1181.837,0,0,0,0,41.193,47.717,0,0,0,0
03/04/2014,AS14.19,0,6.6,5,0,0.6,0.073077148,3131.023,2,0,654.474,2433.116,0,0,0,0,42.374,0,0,0,0,0
04/04/2014,AS14.19,0,7,5,-0.2,0.4,0.157021154,3949.334001,11,0,1470.515,2113.677,0,0,0,0,195.699,219.406,0,0,0,0
05/04/2014,AS14.19,0,8,5,-0.6,1.2,0.135955766,2214.124001,11,0,643.282,1089.559,0,0,360.982,0,65.382,53.37,0,0,0,0
06/04/2014,AS14.19,0,7.25,4,-1.25,1,0.094224106,2472.242,8,1,764.085,1658.215,0,0,0,0,49.277,0,0,0,0,0
07/04/2014,AS14.19,0,6.6,5,-1,0.6,0.183434929,3835.042002,11,0,1506.19,2995.572,0,0,0,0,63.583,214.58,0,0,0,0
08/04/2014,AS14.19,0,6.8,5,-0.4,1,0.089062798,2903.453001,8,2,994.528,1925.071,0,0,0,0,39.395,0,0,0,53.342,0
09/04/2014,AS14.19,0,7.2,5,-0.4,0.8,0.117565129,3051.982002,8,1,522.515,2467.106,0,0,0,0,60.629,0,0,0,0,0
10/04/2014,AS14.19,0,6.75,4,-0.5,0.75,0.072801211,1047.395001,4,0,524.8399282,431.114,0,0,0,0,32.281,67.614,0,0,0,0
11/04/2014,AS14.19,0,6.8,5,-0.6,1,0.111093899,2774.802001,6,0,1001.966,1665.238,0,0,0,0,42.442,61.462,0,0,0,0
12/04/2014,AS14.19,0,7.2,5,0.2,0.8,0.066054973,1843.592,6,0,728.336,978.22,0,0,0,0,45.462,389.025,0,0,0,0
13/04/2014,AS14.19,0,7.2,5,-0.6,1,0.113674494,1506.406999,6,0,336.936,879.515,0,0,0,0,61.584,226.876,0,0,0,0
14/04/2014,AS14.19,0,7,5,0.4,0.8,0.145929021,5001.964999,15,0,996.6719282,3767.26,0,0,0,0,68.638,208.525,0,42.282,0,0
15/04/2014,AS14.19,0,6.4,5,-1,1,0.13076564,4282.645001,4,0,735.272,3403.352,0,0,0,0,113.346,19.202,0,12.671,0,0
16/04/2014,AS14.19,0,6.8,5,-0.6,1,0.077213542,1871.91,4,1,218.157,1316.901946,0,0,0,0,57.332,354.729,0,0,0,0
17/04/2014,AS14.19,0,6.8,5,-0.8,1,0.10146767,4765.971998,1,0,167.766,5377.631,0,0,0,0,47.52,97.947,0,0,0,0
18/04/2014,AS14.19,0,6.8,5,-1,1,0.064930556,3308.503,3,1,148.654,3381.738,0,0,229.132,0,43.347,0,0,0,0,0
19/04/2014,AS14.19,0,6.8,5,-0.4,0.8,0.110317359,1113.873,6,0,285.445,762.97,0,0,0,0,56.542,323.904,0,8.679,0,0
20/04/2014,AS14.19,0,7.6,5,0.2,1.2,0.101957006,1732.932,4,0,917.671,697.55,0,0,0,0,41.698,76.214,0,0,0,0
21/04/2014,AS14.19,0,6.4,5,-0.2,1,0.133469843,1736.348,6,0,471.078,1139.57,0,0,0,0,47.591,143.025915,0,0,0,0
22/04/2014,AS14.19,0,6.8,5,0.6,1.2,0.13701084,4882.678,7,0,619.441,4304.149,0,0,0,0,50.736,25.469,0,0,0,0
23/04/2014,AS14.19,0,6,3,-1,1,0.110646827,3101.178,4,1,357.817,3800.127,0,0,0,0,56.45,193.167,0,0,0,0
24/04/2014,AS14.19,0,6.6,5,-0.6,0.8,0.105602385,2965.602001,5,0,382.323,2393.101,0,0,0,0,188.1,0,0,0,0,0
25/04/2014,AS14.19,0,7.25,4,-0.75,0.75,0.076775111,2672.424999,6,0,951.599,2386.683,546.49,0,0,0,43.169,258.757,0,0,3.653,0
26/04/2014,AS14.19,0,7.75,4,1,1.5,0.249102716,1374.875,6,1,816.0739282,457.988,0,0,0,0,107.936,0,0,0,0,0
27/04/2014,AS14.19,0,6.333333333,6,-1.5,0.833333333,0.044866642,3028.626,4,0,593.827,2522.391,0,0,0,0,85.994,396.19,259.458,0,0,0
28/04/2014,AS14.19,0,6.4,5,0,0.6,0.10377999,2972.204999,4,0,475.858,4132.418,0,0,0,0,56.395,599.376,62.108,0,0,0
29/04/2014,AS14.19,0,7.2,5,0.4,0.6,0.025682432,2259.049999,6,0,1142.153,1719.707,0,0,0,0,46.359,173.306,0,0,0,0
30/04/2014,AS14.19,0,7,5,0.4,0.8,0.044546701,3133.302999,12,0,852.516,1851.818,5.125,0,0,0,51.309,370.99,0,0,0,0
01/05/2014,AS14.19,0,6.8,5,-0.2,0.8,0.126264919,3142.984999,2,0,545.44,2211.815,0,0,0,0,47.416,334.998,0,3.029,0,0
02/05/2014,AS14.19,0,7.8,5,0.4,1.2,0.192305248,1432.861001,9,0,943.426,975.397,0,0,0,0,75.693,0,0,3.037,0,0
03/05/2014,AS14.19,0,7.4,5,0.4,1,0.190118763,3198.180001,13,2,758.219,2356.546,0,0,0,0,73.473,9.076,0,0,0,0
04/05/2014,AS14.19,0,6.6,5,-0.4,0.8,0.069449995,2679.487,0,0,699.3639282,1488.326946,0,0,0,0,63.501,478.491,0,0,0,0
05/05/2014,AS14.19,0,7,4,0.25,1,0,6.10800004,0,0,0,6.098,0,0,0,0,0,0,0,0,0,0
22/03/2014,AS14.23,0,7,2,0,1,0.371360896,6747.242002,0,1,403.867,1871.42,723.923,0,0,0,294.722,662.43,0,2821.547,0,0
23/03/2014,AS14.23,0,7,5,-0.4,1,0.217996152,19086.88229,1,0,1069.076,8325.709,1164.891,0,0,0,66.582,26909.387,0,274.316,21.202,0
24/03/2014,AS14.23,0,5.8,5,-0.2,-0.2,0.355413231,8847.461822,0,0,2697.491,3689.192,1131.028,0,0,0,443.717,1270.961,39.085,280.964,3.016,0
25/03/2014,AS14.23,0,6.2,5,-0.4,0.6,0.274954051,12447.70746,0,0,2184.615,5755.287,13265.386,0,0,0,306.618,0,180.392,256.963,0,0
26/03/2014,AS14.23,0,7,4,-0.25,1.25,0.405048855,11393.937,1,1,700.687,6966.642,2465.463,0,179.902,0,841.12,145.669,22.086,85.333,0,0
27/03/2014,AS14.23,0,7,4,0.75,1.25,0.356218434,9123.215,0,0,1005.019,1364.523946,4003.163,0,1684.809,0,92.791,15.102,42.16,953.916,0,0
28/03/2014,AS14.23,0,7,5,0.6,1.2,0.405412088,5532.185998,0,0,237.626,4366.891,1032.578,0,162.835,0,51.548,0,6.021,0,0,0
29/03/2014,AS14.23,0,7.25,4,0.25,1.5,0.397175878,10590.77,0,0,1619.468,4979.601,692.373,0,3467.018,0,122.693,97.176,56.117,124.069,0,0
30/03/2014,AS14.23,0,7,5,0,1.2,0.418194352,7674.735999,1,0,782.505,2910.908,2285.785,0,663.558,0,210.147,522.704,0,272.746,48.304,0
31/03/2014,AS14.23,0,7.5,4,-0.25,1.5,0.383014657,15913.596,1,0,2354.496,8950.417,3680.247,0,675.346,0,96.989,277.922,34.179,7.025,0,0
01/04/2014,AS14.23,0,7.5,2,0,2,0.511297499,9203.440999,0,0,1097.685,6127.288,716.305,0,126.497,141.805,35.653,201.21,359.536,407.957,35.176,0
02/04/2014,AS14.23,0,7,2,0.5,1,0.46934807,11304.2,3,1,1484.921,4949.538,3291.494,0,244.258,0,90.07,34.518,1204.962,38.475,22.09,0
03/04/2014,AS14.23,0,7,2,0.5,1,0.3605607,14539.905,1,0,2095.516,6108.804,5385.856,0,633.276,0,70.19,50.619,153.237,138.92,4.011,0
04/04/2014,AS14.23,0,7,1,1,1,0.543842706,11953.046,1,1,1311.793,8742.767,1668.727,0,101.021,0,9.152,28.116,55.262,0,0,0
05/04/2014,AS14.23,0,6.5,4,0.75,1,0.39163181,6510.458999,1,0,493.636,5175.98,298.165,0,422.999,0,170.357,0,0,13.523,0,0
06/04/2014,AS14.23,0,7,5,0,0.6,0.303280856,13406.313,5,0,910.816,8068.377,4011.523,0,37.627,0,71.52,199.814,71.769,35.299,0,0
07/04/2014,AS14.23,0,5.75,4,-0.25,0.25,0.382308226,10270.582,2,1,1382.885,5334.362,2797.851,0,0,0,51.225,258.091,667.904,135.523,0,0
08/04/2014,AS14.23,0,6.6,5,0.2,0.6,0.23011788,7481.005821,0,0,1037.227,4676.165,752.619,0,79.641,0,103.987,770.567,127.947,63.865,29.157,0
09/04/2014,AS14.23,0,7.2,5,-0.4,1.2,0.381734291,9193.630001,0,0,326.126,7386.368,1175.57,0,115.422,0,99.894,89.013,0,0,0,0
10/04/2014,AS14.23,0,7,5,0,0.8,0.284126213,13646.97164,0,1,1651.368,5707.486,555.162,0,12996.495,0,200.458,668.626,0,0,2.006,0
11/04/2014,AS14.23,0,7,5,0.4,1,0.345387364,9589.608821,4,0,831.416,7174.586946,0,0,724.596,0,147.04,24.367,817.595,72.438,0,0
12/04/2014,AS14.23,0,7.75,4,-0.25,1,0.328347279,6615.891999,0,0,210.005,3272.365,1705.268,0,602.51,0,167.097,142.865,136.5,300.455,0,0
13/04/2014,AS14.23,0,7.2,5,0.6,1,0.362599206,7623.857997,1,0,514.242,4048.432,2732.627,0,18.832,0,145.478,10.827,0,146.002,0,0
14/04/2014,AS14.23,0,6,0,0,0,0.299606825,12064.447,0,0,1206.606,5660.479,17.261,0,4719.815,0,0,49.892,173.114,205.014,0,0
15/04/2014,AS14.23,0,7.25,4,0,1,0.319287068,9824.825998,1,0,2947.03,4146.798,43.211,0,901.718,1082.168,471.44,11.039,156.19,0,0,0
16/04/2014,AS14.23,0,7.4,5,0,1,0.378466608,10167.088,2,0,935.236,3774.469,0,0,239.114,4233.241,143.656,527.694,312.53,0,0,0
17/04/2014,AS14.23,0,7.4,5,1,1.4,0.479780409,12462.839,0,0,1454.283,7747.834,238.248,0,356.74,2132.851,510.609,84.255,62.372,155.818,0,0
18/04/2014,AS14.23,0,7.6,5,0.4,1,0.381460438,7498.495001,2,0,456.465,4506.261,294.245,0,0,1189.424,170.247,164.892,6.017,79.977,166.96,0
19/04/2014,AS14.23,0,7.75,4,0,1,0.344155844,2376.01,0,0,173.949,1734.427,5.035,0,133.636,0,134.006,0,0,194.065,16.059,0
20/04/2014,AS14.23,0,7.75,4,0.5,1,0.549429785,6345.535001,1,0,1437.636,2613.609,1253.589,0,50.729,0,340.618,598.481,0,42.227,7.056,0
21/04/2014,AS14.23,0,7.2,5,-0.4,1,0.411522464,7331.516999,0,0,104.449,6126.238,598.668,0,0,0,187.417,43.31,0,8.454,0,0
22/04/2014,AS14.23,0,6.2,5,0.2,0.4,0.394618557,15088.13864,3,0,3657.213,8586.115,684.402,0,0,1835.055,141.531,34.539,126.304,3.592,8.266,0
23/04/2014,AS14.23,0,7,2,0,1,0.237193014,9881.775,2,0,1796.534928,2822.603,485.254,0,287.45,1719.609,698.304,0,5.013,876.893,0,0
24/04/2014,AS14.23,0,7.4,5,0,1,0.498065688,11942.834,1,1,670.167,7530.947,94.265,0,3.008,2236.982,375.986,994.51,70.298,98.24,0,0
25/04/2014,AS14.23,0,7.8,5,-0.2,1.2,0.382158008,11193.504,1,0,2603.498,5335.803,39.42,0,0,1611.675,95.531,1297.262,0,142.21,11.041,0
26/04/2014,AS14.23,0,7.5,2,-0.5,1,0.404864302,6491.557002,2,0,752.112,5053.181,422.296,0,1.01,4.013,31.127,40.959,122.555,63.158,0,0
27/04/2014,AS14.23,0,7,5,-0.2,1,0.367370751,10261.87182,2,1,1780.652,7875.276,922.58,0,0,0,563.596,103.585,54.285,119.858,10.091,0
28/04/2014,AS14.23,0,7.6,5,-0.2,1,0.371760681,18749.943,2,2,1176.819,4890.993,3193.836,0,1441.331,5228.516,2186.399,488.663,93.502,37.465,11.099,0
29/04/2014,AS14.23,0,7.4,5,-0.2,1.2,0.373517356,7028.152,2,0,800.724,3311.837,2059.393,0,0,0,114.713,314.343,0,0.111,0,0
30/04/2014,AS14.23,0,9,1,-1,1,0.442553078,8827.447821,2,0,423.603,8594.635,679.122,0,0,0,19.248,1460.125,0,14.065,0,0
01/05/2014,AS14.23,0,6,0,0,0,0.365435513,16494.091,0,0,598.195,13099.3,2260.682,0,0,0,4.018,437.29,92.087,204.388,23.138,0
02/05/2014,AS14.23,0,6,0,0,0,0.397778127,8933.061001,0,0,610.815,4481.607,493.955,0,0,3079.064,0,0,288.995,0,0,0
03/05/2014,AS14.23,0,6,0,0,0,0.566170635,2380.234,0,0,228.229,1993.056,29.68,0,0,0,0,127.864,0,0,0,0
04/05/2014,AS14.23,0,6,0,0,0,0.217948718,2726.177001,0,0,195.125,2370.035,139.996,0,0,0,0,20.568,0,0,0,0
15/04/2014,AS14.24,0,7.6,5,-0.6,0.75,0.077736582,2460.196,3,1,809.808,755.252,0,0,0,0,102.027,591.85,78.393,0,7.113,0
16/04/2014,AS14.24,0,7.4,5,-0.4,0.25,0.098864989,4514.38,5,3,849.887,2702.527,0,0,0,0,76.541,155.06,113.599,0,0,0
17/04/2014,AS14.24,0,6.75,4,-1.5,0.25,0.04380099,5463.269999,5,3,1604.973928,3035.325,0,0,0,0,59.52,701.305,0,0,7.404,0
18/04/2014,AS14.24,0,7,5,0.4,0.8,0.162157812,5492.546821,16,1,1360.014928,3289.711,3.015,0,0,0,77.82,764.495,0,0,4.048,0
19/04/2014,AS14.24,0,7.25,4,0,1,0.030991562,4175.926999,1,1,567.912,2166.138,0,0,0,0,40.62,1228.776,0,0,0,0
20/04/2014,AS14.24,0,7.8,5,0.6,0.8,0.109027778,3862.732,10,0,1010.542,2065.149946,0,0,0,0,49.857,238.994,0,0,4.086,0
21/04/2014,AS14.24,0,7.5,4,0.5,1,0.015672893,3926.053999,0,0,394.55,2038.73,0,0,0,0,31.639,1098.115,0,45.823,37.24,0
22/04/2014,AS14.24,0,7.2,5,0.4,0.8,0.07665933,3076.067001,2,1,931.861,1811.021,92.419,0,0,0,48.204,236.383,0,0,11.175,0
23/04/2014,AS14.24,0,7.5,4,-0.25,1,0.038353215,1905.506,3,0,465.882,1097.172,0,0,0,0,45.045,246.926,0,0,4.018,0
24/04/2014,AS14.24,0,6.8,5,-0.25,0.5,0.053788536,6371.68,11,0,1321.83,4001,0,0,0,0,47.369,346.604,0,0,54.44,0
25/04/2014,AS14.24,0,6.2,5,0.2,0.25,0.066456825,2518.294001,9,1,1075.17,958.739,36.173,0,0,36.117,63.941,112.449,58.276,0,80.459,0
26/04/2014,AS14.24,0,7.6,5,0.8,1,0.351336831,1157.124001,5,5,502.719,274.986,3.221,0,0,0,56.551,21.188,291.6,0,6.041,0
27/04/2014,AS14.24,0,7,4,-1,0.75,0.065952352,1103.411,0,0,397.266,1253.76,0,0,0,0,33.698,106.367,0,0,0,0
28/04/2014,AS14.24,0,6.8,5,0.4,0.6,0.064018145,6149.63,5,1,1659.46,3933.48,42.321,0,0,19.223,53.324,333.192,0,0,22.672,0
29/04/2014,AS14.24,0,6,4,1.25,0,0.050806214,4964.636001,6,0,1107.387,3795.142,34.18,0,0,0,46.131,64.284,0,0,18.317,0
30/04/2014,AS14.24,0,6.333333333,3,0,0.666666667,0.152172765,7848.391001,5,2,2864.059,3758.786,161.998,0,0,36.37,30.546,231.163,0,24.283,12.356,0
01/05/2014,AS14.24,0,7.4,5,-0.8,1,0.115907025,4160.106,0,0,1766.575,1161.251,0,0,0,0,49.323,386.353,0,0,0,0
02/05/2014,AS14.24,0,7,4,-1,1,0.074244266,2124.881,0,0,677.594,553.344,0,0,0,0,51.377,559.859,0,5.015,0,0
03/05/2014,AS14.24,0,6.833333333,6,-1,1,0.038806497,3695.925,1,0,1111.822,1985.619,4.022,0,0,373.503,52.302,0,0,167.169,0,0
04/05/2014,AS14.24,0,7.5,2,-0.5,1,0.116475544,4252.372,0,0,1917.874928,1772.007,0,0,0,51.786,41.382,22.098,0,570.168,0,0
05/05/2014,AS14.24,0,6,3,-0.666666667,0.333333333,0.090474788,3596.706,0,0,470.455,2541.14,0,0,0,0,36.501,325.121,0,156.617,0,0
06/05/2014,AS14.24,0,6,0,0,0,0.163371431,3243.630999,1,0,2169.748,1259.555,0,0,0,0,0,126.698,0,179.859,0,0
07/05/2014,AS14.24,0,7,5,1,0.75,0.013551381,5929.435002,0,0,1133.381,3170.122,0,0,0,0,81.059,128.63,0,0,14.104,0
08/05/2014,AS14.24,0,7,4,0.333333333,1,0.091847268,3935.669001,2,1,1460.574,1749.164,473.579,0,0,0,43.482,170.914,34.145,0,3.03,0
09/05/2014,AS14.24,0,7.4,5,-1,1,0.083773182,3467.678,2,0,867.252,2293.462,0,0,0,208.114,94.83,0,0,0,3.205,0
10/05/2014,AS14.24,0,7,4,-0.333333333,0,0.090699939,7138.256999,7,0,1405.895928,4083.021,37.429,0,0,0,25.385,973.348,0,339.493,3.085,0
11/05/2014,AS14.24,0,7.25,4,-1,1,0.045328178,2923.716999,0,2,1475.142928,1630.876,0,0,0,0,48.338,22.641,0,13.612,0,0
12/05/2014,AS14.24,0,7,5,-0.8,0.6,0.093977874,10976.62,1,0,2272.021,5175.257,383.575,0,0,150.027,54.341,599.667,0,0,15.946,0
13/05/2014,AS14.24,0,7.5,4,-0.25,0.75,0.054278138,5407.474999,2,0,1634.315,3263.034,125.265,0,0,14.125,48.437,93.593,0,0,22.11,0
14/05/2014,AS14.24,0,5.2,5,-1,-0.4,0.062171744,6067.969,7,1,2639.153,3261.033,141.609,0,0,0,62.052,512.613,23.2,0,30.497,0
15/05/2014,AS14.24,0,6.4,5,0.2,0.4,0.054496305,8698.709001,9,4,2112.834,5518.207,0,0,0,39.219,69.465,217.191,0,0,0,0
16/05/2014,AS14.24,0,7,5,0,1,0.021811648,4695.734002,3,0,717.025,1739.334,0,0,0,0,46.412,575.758,0,0,5.029,0
17/05/2014,AS14.24,0,7.6,5,-0.4,1,0.030052303,5039.252001,1,0,2311.96,3430.633,0,0,0,0,44.292,252.347,0,0,21.213,0
18/05/2014,AS14.24,0,7.2,5,-0.2,0.6,0.026736111,5945.024001,4,2,1312.851,4030.859,11.897,0,0,0,57.466,223.059,0,0,0,0
19/05/2014,AS14.24,0,7.4,5,0.25,0.75,0.007986111,2916.737,1,1,557.235,1889.453,12.04,0,0,0,65.623,391.113,0,0,0,0
20/05/2014,AS14.24,0,7,3,0,1,0.044508878,2971.64,5,1,1065.035,1458.823,0,0,0,0,31.353,395.141,0,0,0,0
21/05/2014,AS14.24,0,6.2,5,0.2,0.4,0.051041667,2280.179999,0,2,927.464,1214.94,8.402,0,0,0,72.871,51.438,0,0,4.009,0
22/05/2014,AS14.24,0,6.6,5,0.6,0.8,0.042136438,2992.290999,1,2,876.145,2184.172,0,0,0,0,73.486,36.485,0,0,0,0
23/05/2014,AS14.24,0,6.8,5,-0.2,0.6,0.01122967,3744.27,1,0,857.536,1365.385,95.778,0,0,0,50.345,659.98,0,34.409,0,0
24/05/2014,AS14.24,0,7.2,5,0,0.8,0.011447603,1551.696999,0,0,322.092,754.465,0,0,0,0,68.185,142.219,0,0,0,0
25/05/2014,AS14.24,0,7,4,0.25,1,0.045962806,2044.151821,3,0,1230.517,875.823,0,0,0,0,48.402,19.062,0,0,0,0
26/05/2014,AS14.24,0,7,5,0.8,1,0.002735434,2361.538001,1,1,565.979,1536.63,0,0,0,0,61.729,137.684,0,0,0,0
27/05/2014,AS14.24,0,6.2,5,0.5,0.666666667,0.064399448,3875.860001,3,1,1172.075,1462.263,0,0,0,0,55.154,200.744,0,0,0,0
28/05/2014,AS14.24,0,6.6,5,0,0.5,0.098223308,5444.237822,8,4,2055.828,2280.96,0,0,0,0,66.32,126.869,544.488,0,0,0
29/05/2014,AS14.24,0,7,5,-0.4,0.8,0.018571817,4196.082999,0,0,1034.400928,2922.165,0,0,0,0,50.695,197.067,0,0,0,0
30/05/2014,AS14.24,0,7.4,5,0.2,1.2,0.035684248,5724.525001,12,0,807.116,3738.605,0,0,0,0,45.191,252.197,0,0,5.039,0
31/05/2014,AS14.24,0,7,1,1,1,0.212519562,1705.078,0,0,1063.115,624.496,0,0,0,0,7.019,0,0,0,0,0
01/06/2014,AS14.24,0,6.833333333,6,-1,0.666666667,0.047362752,5012.920999,5,0,1593.29,2309.314,0,0,0,0,81.069,759.968,0,0,0,0
02/06/2014,AS14.24,0,6.75,4,0.333333333,1,0.039047739,4468.589,1,0,946.746,2473.986,212.05,0,0,0,22.127,795.869,0,0,33.173,0
03/06/2014,AS14.24,0,7.8,5,0.4,1,0.091476943,6519.176,1,9,1579.198,3937.298,0,0,0,0,38.605,74.565,0,0,12.681,0
04/06/2014,AS14.24,0,7,4,0.5,1,0.046384855,5223.862,1,1,704.66,4459.023,0,0,0,0,38.774,68.938,0,0,0,0
05/06/2014,AS14.24,0,7,5,0,1,0.152342722,2371.588999,11,0,1749.277,958.821,0,0,0,0,47.36,171.964,225.737,0,0,0
06/06/2014,AS14.24,0,7.5,4,0.5,1,0.189475975,2733.332,16,0,945.898,1710.924,0,0,0,0,36.414,0,0,0,2.072,0
07/06/2014,AS14.24,0,8,1,-1,0,0.081893238,2291.35382,0,2,622.7948564,735.965,0,0,0,0,6.214,106.85,0,0,0,0
08/06/2014,AS14.24,0,6.5,2,-1.5,1,0.07951018,1131.197999,0,0,351.389,375.515,0,0,0,0,18.069,190.76,0,0,0,0
09/06/2014,AS14.24,0,6,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/04/2014,AS14.25,0,8,2,0.5,1,0.181489262,8058.662,6,2,1963.874,5442.807,0,0,162.551,348.156,223.067,1089.868,68.551,0,0,13.176
09/04/2014,AS14.25,0,7.4,5,0,0.2,0.101264881,9829.376001,9,2,1737.845,3686.954,1061.494,0,530.014,124.362,370.1,2130.77,131.47,0,4.123,51.726
10/04/2014,AS14.25,0,6.5,4,0.25,0.5,0.143133972,6600.758999,0,1,2422.842,3068.87,23.124,0,34.28,74.541,316.397,2080.86,94.007,0,0,21.103
11/04/2014,AS14.25,0,7.75,4,-0.25,0.5,0.155299145,3492.406822,3,7,1473.175928,2590.276,0,0,40.733,1.025,68.435,3991.986,0,0,0,0
12/04/2014,AS14.25,0,7,5,-0.2,0.6,0.044557391,1214.842,3,1,920.293,270.11,0,0,0,20.135,82.652,862.836,0,0,0,0
13/04/2014,AS14.25,0,6.6,5,-0.4,0.4,0.03861044,3497.509821,4,0,654.644,1852.096946,0,0,275.758,54.747,89.641,646.166,0,0,0,53.66
14/04/2014,AS14.25,0,6.4,5,0.6,0.2,0.091096055,7802.634999,8,0,1398.889,5374.877,0,0,0,0,132.742,888.251,0,0,0,7.031
15/04/2014,AS14.25,0,6.5,4,-0.25,0,0.080747918,4465.848002,2,1,1238.695,2643.345,0,0,0,0,215.806,248.51,86.227,0,0,33.173
16/04/2014,AS14.25,0,7.2,5,0.2,0.6,0.105316026,7550.634,6,3,1166.368,5329.13,60.439,0,0,164.333,283.215,519,22.274,0,0,5.033
17/04/2014,AS14.25,0,6.5,4,0,0,0.121784478,15436.23182,3,0,1823.599,9495.385,0,0,0,404.332,119.726,5640.388,185.435,0,0,0
